order_id,order_date,customer_id,product_category,price,quantity,order_value,payment_method,city,state,customer_age
2583,2024-04-16,1443,Grocery,425,0,8075.00,credit_card,Phoenix,AZ,29.0
2584,2024-08-29,1123,Home,2482,0,19856.00,credit_card,Seattle,WA,40.0
2585,2024-05-08,2439,Electronics,7206,0,79266.00,credit_card,Miami,FL,34.0
2586,2024-07-21,1861,Toys,144,0,864.00,paypal,Phoenix,AZ,52.0
2587,2024-05-15,1620,Electronics,2311,0,6933.00,paypal,Chicago,IL,23.0
2588,2024-04-27,1780,Sports,1226,11,12873.30,credit_card,Phoenix,AZ,69.0
2589,2024-12-21,2982,Electronics,2689,5,13311.73,paypal,New York,NY,73.0
2590,2024-05-06,1855,Sports,460,23,10439.42,paypal,Seattle,WA,65.0
2591,2024-01-26,1157,Fashion,1190,0,1190.00,credit_card,Phoenix,AZ,29.0
2592,2024-05-18,1559,Toys,306,0,5202.00,debit_card,Houston,TX,36.0
2593,2024-07-13,1290,Grocery,108,0,1296.00,paypal,Miami,FL,32.0
2594,2024-02-04,2371,Sports,179,0,2327.00,paypal,Boston,MA,-999.0
2595,2024-04-21,2600,Toys,512,28,14373.58,credit_card,Los Angeles,CA,73.0
2596,2024-03-01,2681,Toys,248,47,11743.40,credit_card,Seattle,WA,73.0
2597,2024-07-02,2265,Grocery,142,80,11346.13,credit_card,Seattle,WA,78.0
2598,2024-09-21,2537,Home,663,18,11954.70,credit_card,Seattle,WA,61.0
2599,2024-12-20,1834,Home,635,0,11430.00,credit_card,Phoenix,AZ,31.0
2600,2024-05-22,2255,Fashion,412,0,1236.00,debit_card,Los Angeles,CA,43.0
2601,2024-11-11,1213,Beauty,458,0,7328.00,credit_card,Chicago,IL,36.0
2602,2024-03-19,2076,Grocery,83,0,1245.00,credit_card,New York,NY,22.0
2603,2024-10-12,2114,Home,172,65,11236.49,debit_card,New York,NY,68.0
2604,2024-07-24,1062,Electronics,2316,0,39372.00,credit_card,San Francisco,CA,-999.0
2605,2024-10-04,2096,Toys,160,94,14970.85,credit_card,New York,NY,79.0
2606,2024-10-03,2445,Toys,106,125,13231.70,paypal,San Francisco,CA,70.0
2607,2024-07-13,1735,Fashion,189,77,14482.60,paypal,San Francisco,CA,58.0
2608,2024-04-04,2089,Home,690,0,2070.00,credit_card,Los Angeles,CA,20.0
2609,2024-07-11,1572,?,226,0,2486.00,paypal,Phoenix,AZ,45.0
2610,2024-10-29,1541,Beauty,44,0,440.00,paypal,Houston,TX,47.0
2611,2024-12-21,1258,Beauty,180,82,14755.13,debit_card,Houston,TX,60.0
2612,2024-12-05,1655,Toys,778,0,5446.00,cash,Houston,TX,53.0
2613,2024-03-07,2606,Home,383,0,2298.00,credit_card,Houston,TX,
2614,2024-08-06,2871,Fashion,375,0,4500.00,credit_card,Miami,FL,19.0
2615,2024-02-08,2271,Electronics,3376,0,47264.00,paypal,Phoenix,AZ,25.0
2616,2024-09-01,2248,Home,1039,12,12906.20,credit_card,Chicago,IL,78.0
2617,2024-12-29,2227,Sports,1383,0,12447.00,credit_card,Houston,TX,45.0
2618,2024-01-20,1951,Sports,67,211,14002.59,credit_card,Denver,CO,69.0
2619,2024-08-28,1846,Electronics,5866,2,14526.45,credit_card,Denver,CO,72.0
2620,2024-12-12,2241,Grocery,163,0,1793.00,credit_card,New York,NY,25.0
2621,2024-11-06,2568,Home,3938,3,10750.40,credit_card,Seattle,WA,62.0
2622,2024-05-23,1827,Sports,327,0,654.00,cash,Denver,CO,28.0
2623,2024-02-08,2131,Sports,459,0,2754.00,credit_card,Chicago,IL,
2624,2024-12-04,1940,Sports,614,0,6754.00,paypal,New York,NY,
2625,2024-12-03,1571,Beauty,458,25,11345.79,credit_card,Los Angeles,CA,65.0
2626,2024-07-30,1580,Beauty,412,0,6180.00,credit_card,Houston,TX,23.0
2627,2024-12-24,1157,Grocery,459,26,12008.70,paypal,Denver,CO,60.0
2628,2024-01-02,1879,Fashion,399,0,5586.00,credit_card,Los Angeles,CA,42.0
2629,2024-08-13,2424,Home,453,0,9060.00,credit_card,Houston,TX,-999.0
2630,2024-01-15,2371,Fashion,649,0,9735.00,paypal,Los Angeles,CA,33.0
2631,2024-12-08,2971,Sports,498,0,2490.00,credit_card,Houston,TX,39.0
2632,2024-09-06,1079,Fashion,326,0,5868.00,credit_card,Denver,CO,39.0
2633,2024-11-30,2521,Sports,1401,0,14010.00,cash,,,37.0
2634,2024-07-24,2590,Home,1506,0,4518.00,credit_card,,,50.0
2635,2024-01-31,1872,Toys,727,0,6543.00,debit_card,Miami,FL,
2636,2024-01-10,1565,Toys,267,0,4005.00,credit_card,Chicago,IL,46.0
2637,2024-05-02,1714,Sports,457,0,914.00,credit_card,New York,NY,29.0
2638,2024-09-29,2365,Grocery,87,151,13114.21,credit_card,Denver,CO,56.0
2639,2024-02-25,2724,Grocery,53,260,13841.49,debit_card,Los Angeles,CA,70.0
2640,2024-11-07,2285,Grocery,88,133,11725.20,credit_card,Los Angeles,CA,55.0
2641,2024-03-28,2028,Electronics,857,0,7713.00,paypal,Houston,TX,51.0
2642,2024-06-30,2305,Grocery,96,148,14213.44,paypal,New York,NY,60.0
2643,2024-03-15,1141,Fashion,186,71,13271.81,credit_card,Chicago,IL,73.0
2644,2024-06-19,2216,Sports,219,0,876.00,credit_card,New York,NY,22.0
2645,2024-06-14,1084,Fashion,1137,10,11860.11,debit_card,Seattle,WA,79.0
2646,2024-01-03,2918,Home,457,0,1371.00,debit_card,Phoenix,AZ,
2647,2024-07-26,2778,Grocery,98,137,13403.57,credit_card,Los Angeles,CA,78.0
2648,2024-10-14,2016,Toys,655,0,655.00,paypal,Denver,CO,49.0
2649,2024-12-08,1748,Grocery,203,70,14260.17,credit_card,Houston,TX,71.0
2650,2024-05-01,2464,Grocery,185,0,3515.00,paypal,New York,NY,23.0
2651,2024-11-18,2275,Fashion,545,0,4905.00,paypal,New York,NY,44.0
2652,2024-11-17,2410,Beauty,436,27,11679.76,credit_card,Boston,MA,73.0
2653,2024-12-27,2031,Sports,1832,0,29312.00,credit_card,Seattle,WA,35.0
2654,2024-05-16,1472,Sports,858,14,11934.91,credit_card,Los Angeles,CA,66.0
2655,2024-11-07,1146,Beauty,56,0,616.00,credit_card,Los Angeles,CA,38.0
2656,2024-07-25,1566,Toys,457,29,13459.17,paypal,Los Angeles,CA,55.0
2657,2024-01-22,2057,Grocery,458,27,12149.11,credit_card,Phoenix,AZ,59.0
2658,2024-04-08,1848,Beauty,148,74,10888.34,debit_card,Boston,MA,73.0
2659,2024-09-02,2012,Toys,1116,0,22320.00,paypal,Miami,FL,39.0
2660,2024-02-28,1555,Grocery,93,154,14270.83,cash,Boston,MA,67.0
2661,2024-06-08,2875,Electronics,1569,0,23535.00,credit_card,New York,NY,45.0
2662,2024-10-10,1733,Beauty,607,0,1821.00,cash,Seattle,WA,42.0
2663,2024-02-24,2692,Fashion,369,0,2214.00,credit_card,Boston,MA,
2664,2024-06-30,1781,Sports,703,0,7030.00,credit_card,Los Angeles,CA,-999.0
2665,2024-03-19,1887,Beauty,502,22,11007.72,credit_card,Seattle,WA,66.0
2666,2024-07-15,2207,Home,169,0,845.00,debit_card,New York,NY,24.0
2667,2024-03-29,1526,Grocery,78,0,312.00,credit_card,Denver,CO,25.0
2668,2024-12-19,1439,Sports,1186,0,16604.00,credit_card,Boston,MA,29.0
2669,2024-01-29,1758,Fashion,455,0,8190.00,credit_card,Miami,FL,39.0
2670,2024-12-18,2608,Fashion,1383,0,23511.00,paypal,Seattle,WA,28.0
2671,2024-10-16,1289,Fashion,463,24,11231.71,debit_card,Miami,FL,55.0
2672,2024-11-09,1875,Grocery,25,567,14339.80,debit_card,Phoenix,AZ,69.0
2673,2024-11-07,2344,Electronics,2713,0,54260.00,debit_card,Denver,CO,51.0
2674,2024-03-09,2412,Sports,1228,11,13209.78,credit_card,Los Angeles,CA,59.0
2675,2024-12-06,1868,Beauty,209,58,12158.40,credit_card,San Francisco,CA,74.0
2676,2024-08-05,1162,Sports,841,14,11909.50,credit_card,Boston,MA,74.0
2677,2024-12-18,1031,Sports,1109,10,10916.18,credit_card,San Francisco,CA,59.0
2678,2024-11-17,1939,Fashion,223,0,2230.00,paypal,New York,NY,22.0
2679,2024-07-31,2620,Electronics,833,12,10339.58,credit_card,Phoenix,AZ,67.0
2680,2024-05-17,1056,Toys,355,41,14547.11,debit_card,Miami,FL,65.0
2681,2024-02-12,2774,Grocery,201,0,1005.00,paypal,Miami,FL,37.0
2682,2024-02-07,2351,Sports,457,0,9140.00,paypal,Miami,FL,28.0
2683,2024-05-22,1016,Sports,521,0,8336.00,credit_card,Miami,FL,26.0
2684,2024-10-23,1687,Electronics,1206,0,15678.00,paypal,Los Angeles,CA,35.0
2685,2024-07-03,1441,Grocery,137,75,10223.65,debit_card,San Francisco,CA,64.0
2686,2024-06-25,2898,Grocery,458,22,10308.40,credit_card,Phoenix,AZ,77.0
2687,2024-03-30,2109,Grocery,63,0,1260.00,paypal,Denver,CO,27.0
2688,2024-07-25,1648,Fashion,1167,0,5835.00,credit_card,Seattle,WA,44.0
2689,2024-08-21,1556,Toys,198,69,13760.51,paypal,Seattle,WA,70.0
2690,2024-12-25,2127,Sports,483,0,1932.00,debit_card,Seattle,WA,23.0
2691,2024-09-23,1010,Home,154,94,14468.72,paypal,San Francisco,CA,77.0
2692,2024-08-10,1514,Home,316,0,1264.00,paypal,Denver,CO,19.0
2693,2024-11-29,1330,Fashion,646,0,12920.00,debit_card,Seattle,WA,35.0
2694,2024-06-04,2240,Sports,789,0,9468.00,credit_card,Seattle,WA,20.0
2695,2024-12-08,2338,Electronics,2368,6,13548.56,credit_card,New York,NY,65.0
2696,2024-05-15,1934,Toys,475,0,4750.00,paypal,New York,NY,44.0
2697,2024-02-16,1280,Sports,3245,0,22715.00,debit_card,Boston,MA,45.0
2698,2024-06-01,1741,Grocery,54,1,45977.00,paypal,Houston,TX,52.0
2699,2024-02-17,2685,Home,458,0,916.00,credit_card,Phoenix,AZ,36.0
2700,2024-02-13,1407,Electronics,633,18,11210.38,credit_card,Miami,FL,65.0
2701,2024-11-18,1326,Fashion,244,0,244.00,paypal,Los Angeles,CA,45.0
2702,2024-10-17,1223,Grocery,45,253,11353.25,paypal,Houston,TX,68.0
2703,2024-03-21,2633,Fashion,468,32,14806.89,credit_card,New York,NY,58.0
2704,2024-11-02,1239,Toys,832,0,3328.00,credit_card,Boston,MA,
2705,2024-01-26,2163,Beauty,837,16,13500.41,paypal,Seattle,WA,80.0
2706,2024-04-14,2998,Home,823,0,3292.00,paypal,Chicago,IL,49.0
2707,2024-09-15,2283,Toys,1693,0,1693.00,credit_card,Seattle,WA,36.0
2708,2024-04-21,1824,Home,413,34,14139.20,credit_card,Chicago,IL,63.0
2709,2024-09-24,1413,Fashion,116,106,12231.84,credit_card,Boston,MA,62.0
2710,2024-11-16,1003,Fashion,993,0,15888.00,credit_card,Los Angeles,CA,48.0
2711,2024-01-25,1311,Toys,457,0,1371.00,credit_card,Los Angeles,CA,39.0
2712,2024-01-09,2905,Grocery,53,260,13882.62,credit_card,San Francisco,CA,76.0
2713,2024-12-10,1287,Home,833,0,8330.00,paypal,Boston,MA,33.0
2714,2024-07-09,1039,Fashion,394,0,6304.00,credit_card,Miami,FL,22.0
2715,2024-07-04,2632,Beauty,210,71,14903.86,paypal,Miami,FL,57.0
2716,2024-06-18,1837,Sports,238,0,2142.00,credit_card,Seattle,WA,23.0
2717,2024-06-07,1713,Sports,605,19,11783.60,credit_card,Chicago,IL,65.0
2718,2024-09-09,2434,Toys,682,17,11602.61,credit_card,Houston,TX,71.0
2719,2024-07-31,2046,Electronics,1489,7,10214.74,credit_card,Denver,CO,63.0
2720,2024-02-29,2829,Grocery,457,0,7769.00,debit_card,Denver,CO,32.0
2721,2024-08-17,1935,Fashion,158,87,13685.11,paypal,Boston,MA,77.0
2722,2024-09-01,2425,Toys,160,0,960.00,paypal,San Francisco,CA,23.0
2723,2024-02-11,2757,Sports,836,0,9196.00,paypal,San Francisco,CA,24.0
2724,2024-05-17,1927,Beauty,322,0,966.00,paypal,Houston,TX,37.0
2725,2024-10-16,1568,Toys,459,0,1836.00,paypal,Boston,MA,52.0
2726,2024-08-14,2948,Home,94,119,11203.35,debit_card,Boston,MA,62.0
2727,2024-02-19,1453,Home,769,0,9997.00,debit_card,Chicago,IL,36.0
2728,2024-01-15,1078,Grocery,48,237,11269.56,credit_card,Denver,CO,75.0
2729,2024-07-31,2156,Sports,1060,12,13160.40,credit_card,Phoenix,AZ,69.0
2730,2024-06-17,2973,Home,302,0,3322.00,debit_card,Houston,TX,32.0
2731,2024-12-17,1172,Home,249,0,2988.00,debit_card,Phoenix,AZ,
2732,2024-07-10,2698,Electronics,1657,8,13694.14,credit_card,Houston,TX,62.0
2733,2024-12-06,2660,Grocery,644,0,1288.00,paypal,Houston,TX,29.0
2734,2024-03-19,2857,Grocery,178,0,1602.00,credit_card,Seattle,WA,35.0
2735,2024-06-12,1843,?,477,25,12037.38,debit_card,Denver,CO,66.0
2736,2024-02-21,1509,Home,732,0,2928.00,cash,Phoenix,AZ,29.0
2737,2024-07-29,2024,Fashion,105,0,1785.00,credit_card,Los Angeles,CA,40.0
2738,2024-03-09,1284,Electronics,597,25,14722.71,paypal,Boston,MA,76.0
2739,2024-06-29,2685,Sports,82,132,10808.56,paypal,Los Angeles,CA,60.0
2740,2024-05-05,2326,Toys,1219,10,12636.75,paypal,Seattle,WA,57.0
2741,2024-03-08,1966,Grocery,332,39,13086.65,paypal,Los Angeles,CA,80.0
2742,2024-02-05,2031,Fashion,585,22,13086.91,debit_card,Los Angeles,CA,66.0
2743,2024-07-06,2424,Home,612,0,12240.00,credit_card,Los Angeles,CA,46.0
2744,2024-12-12,2046,Electronics,424,31,13284.26,debit_card,Houston,TX,59.0
2745,2024-03-13,2679,Fashion,359,0,2513.00,credit_card,Denver,CO,51.0
2746,2024-05-28,2849,Toys,1281,0,6405.00,credit_card,Miami,FL,40.0
2747,2024-03-23,2899,Electronics,1628,8,13169.42,credit_card,Miami,FL,79.0
2748,2024-10-23,2240,Beauty,156,90,13958.51,credit_card,New York,NY,55.0
2749,2024-05-31,2485,Sports,150,94,14070.41,paypal,New York,NY,65.0
2750,2024-12-22,1622,Beauty,737,0,2948.00,paypal,Houston,TX,43.0
2751,2024-03-30,1076,Sports,577,0,9232.00,cash,San Francisco,CA,30.0
2752,2024-01-30,1800,Home,135,0,1080.00,credit_card,New York,NY,25.0
2753,2024-08-01,2743,Electronics,700,21,14887.25,debit_card,Boston,MA,68.0
2754,2024-08-26,1266,Sports,220,0,2860.00,debit_card,San Francisco,CA,
2755,2024-12-28,2091,Sports,550,0,3850.00,credit_card,Los Angeles,CA,50.0
2756,2024-11-14,1384,Beauty,288,0,2016.00,debit_card,Chicago,IL,25.0
2757,2024-11-19,1858,Grocery,65,225,14698.49,credit_card,Chicago,IL,67.0
2758,2024-08-20,1286,Home,1023,0,14322.00,paypal,New York,NY,34.0
2759,2024-05-11,2469,Fashion,455,28,12599.64,credit_card,San Francisco,CA,55.0
2760,2024-06-06,2620,Home,1286,0,16718.00,paypal,Boston,MA,
2761,2024-02-18,2516,Electronics,1101,0,3303.00,paypal,Miami,FL,32.0
2762,2024-06-06,2409,Electronics,16753,0,301554.00,debit_card,,,28.0
2763,2024-05-13,1470,Electronics,933,14,13529.74,credit_card,Denver,CO,69.0
2764,2024-01-14,2060,Sports,297,0,5346.00,credit_card,Miami,FL,23.0
2765,2024-03-15,1209,Home,242,0,3630.00,cash,San Francisco,CA,18.0
2766,2024-07-14,1748,Home,464,0,6496.00,credit_card,Houston,TX,
2767,2024-05-15,2011,Electronics,373,32,12012.14,credit_card,Chicago,IL,73.0
2768,2024-12-29,2336,Beauty,309,43,13253.24,cash,San Francisco,CA,62.0
2769,2024-06-24,1193,Toys,67,151,10037.22,paypal,New York,NY,69.0
2770,2024-12-16,2625,Grocery,462,0,7854.00,paypal,Chicago,IL,30.0
2771,2024-08-29,1917,Electronics,497,0,2982.00,credit_card,Chicago,IL,
2772,2024-01-15,2762,Home,405,0,1215.00,credit_card,New York,NY,25.0
2773,2024-03-15,2054,Sports,995,0,4975.00,paypal,Seattle,WA,20.0
2774,2024-09-15,2094,Toys,1929,0,27006.00,credit_card,Los Angeles,CA,48.0
2775,2024-07-18,2385,Electronics,619,0,7428.00,credit_card,Denver,CO,45.0
2776,2024-04-20,2639,Home,487,0,6818.00,credit_card,Denver,CO,36.0
2777,2024-07-10,1315,Fashion,240,0,3600.00,debit_card,Chicago,IL,28.0
2778,2024-11-26,2022,Electronics,738,0,9594.00,credit_card,San Francisco,CA,38.0
2779,2024-05-22,1059,Fashion,241,0,482.00,paypal,New York,NY,41.0
2780,2024-01-17,1949,Beauty,472,25,11837.96,credit_card,Los Angeles,CA,55.0
2781,2024-04-23,2627,Sports,413,0,4543.00,credit_card,Miami,FL,40.0
2782,2024-12-08,2730,Sports,3693,0,70167.00,cash,Los Angeles,CA,33.0
2783,2024-10-05,1567,Sports,852,17,14572.68,cash,New York,NY,55.0
2784,2024-11-02,1772,Grocery,44,0,264.00,debit_card,Chicago,IL,54.0
2785,2024-11-29,2103,Sports,455,0,2730.00,paypal,Miami,FL,45.0
2786,2024-02-13,1791,Sports,322,0,4186.00,credit_card,Los Angeles,CA,24.0
2787,2024-04-13,1356,Grocery,185,72,13375.20,credit_card,Los Angeles,CA,78.0
2788,2024-01-22,1609,Home,148,0,2516.00,credit_card,Los Angeles,CA,50.0
2789,2024-01-02,1808,Electronics,501,0,2004.00,credit_card,San Francisco,CA,35.0
2790,2024-11-01,2037,Sports,385,26,10086.40,paypal,San Francisco,CA,63.0
2791,2024-12-08,2841,Fashion,738,0,738.00,paypal,San Francisco,CA,44.0
2792,2024-02-27,2089,Home,1474,0,5896.00,credit_card,New York,NY,28.0
2793,2024-09-21,1774,Electronics,4423,3,12613.43,credit_card,Los Angeles,CA,62.0
2794,2024-07-14,2320,Grocery,149,0,447.00,cash,San Francisco,CA,23.0
2795,2024-01-26,2546,Toys,286,0,1716.00,debit_card,Seattle,WA,35.0
2796,2024-12-01,1861,Toys,577,21,11829.44,credit_card,New York,NY,59.0
2797,2024-11-14,1978,Electronics,587,24,14043.88,credit_card,Los Angeles,CA,63.0
2798,2024-07-26,1435,Fashion,98,108,10574.22,credit_card,San Francisco,CA,80.0
2799,2024-09-16,2729,Toys,433,30,13020.32,credit_card,San Francisco,CA,62.0
2800,2024-05-25,2733,Sports,273,0,819.00,credit_card,Phoenix,AZ,32.0
2801,2024-10-17,1349,Toys,290,47,13560.35,credit_card,Chicago,IL,62.0
2802,2024-06-11,1692,Toys,336,39,12977.27,credit_card,New York,NY,65.0
2803,2024-12-28,1543,Fashion,521,22,11372.18,credit_card,Los Angeles,CA,60.0
2804,2024-01-24,2845,Beauty,517,27,13965.95,credit_card,Boston,MA,65.0
2805,2024-03-04,1130,Home,1070,13,13967.97,credit_card,San Francisco,CA,69.0
2806,2024-12-20,1414,Electronics,1713,0,22269.00,credit_card,Los Angeles,CA,53.0
2807,2024-04-15,1629,Grocery,69,172,11804.65,paypal,Denver,CO,80.0
2808,2024-04-23,2120,Electronics,1598,7,11333.36,paypal,San Francisco,CA,58.0
2809,2024-10-16,1497,Home,341,0,6138.00,credit_card,Denver,CO,21.0
2810,2024-03-10,2073,Electronics,1253,0,23807.00,credit_card,Boston,MA,28.0
2811,2024-07-06,2494,Home,4464,0,89280.00,debit_card,Seattle,WA,49.0
2812,2024-04-14,2657,Fashion,495,0,4950.00,credit_card,Denver,CO,45.0
2813,2024-03-13,1198,Electronics,2101,6,13319.48,debit_card,Miami,FL,69.0
2814,2024-12-18,1277,Sports,347,34,11839.10,cash,San Francisco,CA,60.0
2815,2024-03-14,1190,Grocery,457,0,1371.00,credit_card,Phoenix,AZ,18.0
2816,2024-02-04,2819,Electronics,2693,0,35009.00,credit_card,Los Angeles,CA,46.0
2817,2024-09-03,2304,Grocery,458,0,3664.00,credit_card,Seattle,WA,52.0
2818,2024-11-13,2062,Fashion,508,23,11726.75,debit_card,Phoenix,AZ,79.0
2819,2024-02-16,2581,Toys,698,18,12252.79,credit_card,Houston,TX,59.0
2820,2024-09-16,2172,Sports,1689,0,18579.00,debit_card,Miami,FL,29.0
2821,2024-07-16,1470,Fashion,536,0,8040.00,credit_card,Miami,FL,30.0
2822,2024-10-30,2020,Electronics,1337,0,20055.00,paypal,Houston,TX,37.0
2823,2024-02-16,2406,Toys,625,0,6875.00,debit_card,Los Angeles,CA,43.0
2824,2024-12-23,1072,Grocery,47,0,564.00,credit_card,Seattle,WA,24.0
2825,2024-08-14,2212,Sports,344,36,12290.45,cash,Houston,TX,67.0
2826,2024-11-04,1994,Toys,293,0,2051.00,paypal,Los Angeles,CA,22.0
2827,2024-05-12,1139,Toys,76,0,760.00,credit_card,Los Angeles,CA,22.0
2828,2024-12-11,1527,Fashion,829,0,14093.00,cash,Miami,FL,26.0
2829,2024-08-17,1897,Electronics,678,0,12204.00,paypal,Phoenix,AZ,26.0
2830,2024-02-16,1685,Sports,419,0,2933.00,credit_card,Houston,TX,53.0
2831,2024-12-03,1580,Grocery,82,172,14148.11,debit_card,Chicago,IL,69.0
2832,2024-10-18,2298,Fashion,441,33,14764.10,debit_card,New York,NY,77.0
2833,2024-04-19,1808,Grocery,74,183,13567.31,debit_card,Miami,FL,68.0
2834,2024-07-18,1995,Beauty,232,45,10441.17,paypal,Denver,CO,61.0
2835,2024-05-22,2596,Home,524,22,11688.92,credit_card,Houston,TX,55.0
2836,2024-07-17,1186,Toys,214,0,1498.00,credit_card,San Francisco,CA,37.0
2837,2024-12-19,1719,Beauty,132,0,2376.00,credit_card,Miami,FL,44.0
2838,2024-11-25,1146,?,1457,8,10948.70,paypal,Houston,TX,72.0
2839,2024-03-19,2854,Toys,57,0,798.00,credit_card,Seattle,WA,24.0
2840,2024-12-21,1371,Grocery,83,161,13316.33,credit_card,Chicago,IL,70.0
2841,2024-06-09,2639,Toys,210,62,12990.70,credit_card,Houston,TX,69.0
2842,2024-09-14,1381,Beauty,342,0,4788.00,debit_card,Boston,MA,21.0
2843,2024-10-06,1648,Beauty,76,0,1064.00,credit_card,San Francisco,CA,33.0
2844,2024-06-25,2216,Beauty,164,0,2132.00,credit_card,,,37.0
2845,2024-06-16,2662,Beauty,225,66,14912.27,credit_card,Denver,CO,75.0
2846,2024-06-16,1355,Home,1294,0,16822.00,credit_card,Miami,FL,45.0
2847,2024-11-11,1426,Electronics,1912,6,12238.48,credit_card,Los Angeles,CA,66.0
2848,2024-05-21,2763,Home,213,49,10527.29,credit_card,Boston,MA,55.0
2849,2024-04-12,1643,Home,372,0,1116.00,debit_card,San Francisco,CA,23.0
2850,2024-05-12,1419,Toys,624,21,12991.97,credit_card,Los Angeles,CA,60.0
2851,2024-03-12,2487,Sports,234,51,11834.72,credit_card,Chicago,IL,58.0
2852,2024-05-23,1182,Sports,574,0,2296.00,debit_card,Los Angeles,CA,
2853,2024-02-11,2733,Electronics,1455,7,10889.92,credit_card,Boston,MA,75.0
2854,2024-02-02,2751,Toys,224,53,11854.94,credit_card,New York,NY,55.0
2855,2024-09-21,2713,Fashion,3694,3,11190.92,credit_card,Los Angeles,CA,73.0
2856,2024-01-29,1590,Beauty,176,0,1584.00,credit_card,Houston,TX,26.0
2857,2024-07-26,1228,Electronics,2104,5,10986.60,credit_card,New York,NY,56.0
2858,2024-10-12,1850,Fashion,232,0,1856.00,cash,Seattle,WA,54.0
2859,2024-09-22,1669,Electronics,2236,0,33540.00,credit_card,San Francisco,CA,28.0
2860,2024-06-12,2918,Home,1103,0,5515.00,debit_card,Chicago,IL,51.0
2861,2024-03-11,2263,Grocery,457,27,12418.20,paypal,San Francisco,CA,60.0
2862,2024-12-06,2888,Sports,585,0,11700.00,credit_card,Denver,CO,44.0
2863,2024-11-01,2501,Sports,298,47,14050.50,paypal,San Francisco,CA,59.0
2864,2024-08-12,2429,Home,220,66,14428.32,credit_card,Boston,MA,64.0
2865,2024-02-01,1223,Home,1260,9,11301.58,debit_card,Phoenix,AZ,55.0
2866,2024-01-13,1137,Toys,458,0,2748.00,paypal,,,43.0
2867,2024-04-25,1092,Grocery,14,0,112.00,credit_card,Denver,CO,34.0
2868,2024-02-27,2186,Beauty,1003,12,12242.40,paypal,Seattle,WA,59.0
2869,2024-11-10,1403,Beauty,129,111,14214.46,credit_card,Phoenix,AZ,74.0
2870,2024-03-16,2978,Sports,502,0,3514.00,debit_card,Houston,TX,47.0
2871,2024-04-13,1265,Electronics,5447,0,38129.00,credit_card,Los Angeles,CA,49.0
2872,2024-12-23,2893,Beauty,218,69,14943.39,credit_card,Houston,TX,75.0
2873,2024-10-26,2335,Beauty,214,0,4280.00,credit_card,Boston,MA,36.0
2874,2024-03-21,1212,Sports,229,62,14249.66,paypal,Seattle,WA,68.0
2875,2024-05-20,1116,Electronics,396,0,3564.00,debit_card,Houston,TX,34.0
2876,2024-07-07,1791,Toys,267,0,1068.00,paypal,Chicago,IL,34.0
2877,2024-08-31,1677,Grocery,458,0,5038.00,credit_card,Phoenix,AZ,35.0
2878,2024-12-08,1631,Home,702,0,8424.00,credit_card,Los Angeles,CA,21.0
2879,2024-11-14,2057,Home,374,0,4114.00,credit_card,Houston,TX,47.0
2880,2024-12-23,1259,Beauty,248,0,4216.00,credit_card,Chicago,IL,40.0
2881,2024-01-15,1258,Fashion,98,0,784.00,credit_card,Denver,CO,32.0
2882,2024-03-27,2389,Beauty,353,35,12470.18,paypal,Chicago,IL,65.0
2883,2024-07-25,2980,Toys,347,0,6593.00,paypal,Chicago,IL,50.0
2884,2024-01-18,1547,Home,2666,0,26660.00,credit_card,Miami,FL,30.0
2885,2024-05-10,2863,Electronics,1475,0,5900.00,credit_card,Houston,TX,
2886,2024-02-26,1689,Sports,287,0,1148.00,debit_card,Denver,CO,
2887,2024-12-07,1671,Fashion,415,0,7055.00,debit_card,Phoenix,AZ,35.0
2888,2024-01-24,1180,Beauty,188,0,940.00,debit_card,Miami,FL,42.0
2889,2024-02-24,1846,Fashion,605,0,10890.00,credit_card,San Francisco,CA,25.0
2890,2024-03-12,1995,Home,562,26,14350.68,credit_card,Denver,CO,68.0
2891,2024-02-24,2327,Grocery,36,0,108.00,credit_card,San Francisco,CA,40.0
2892,2024-07-27,1316,Beauty,458,30,13533.14,cash,Seattle,WA,62.0
2893,2024-05-13,1377,Toys,377,0,1508.00,paypal,San Francisco,CA,43.0
2894,2024-11-29,1864,Grocery,296,36,10567.58,paypal,Los Angeles,CA,68.0
2895,2024-04-05,1139,Beauty,457,0,914.00,credit_card,San Francisco,CA,43.0
2896,2024-07-15,1286,Grocery,187,56,10420.71,credit_card,San Francisco,CA,74.0
2897,2024-08-29,2258,Beauty,549,27,14681.32,credit_card,Houston,TX,63.0
2898,2024-08-17,2907,Fashion,529,0,1058.00,paypal,New York,NY,48.0
2899,2024-10-18,2145,Electronics,764,0,764.00,credit_card,Miami,FL,48.0
2900,2024-03-14,1289,Toys,357,41,14622.21,debit_card,Chicago,IL,57.0
2901,2024-07-04,2981,Beauty,642,19,12291.83,credit_card,New York,NY,61.0
2902,2024-10-20,2043,Grocery,149,89,13309.12,credit_card,Denver,CO,62.0
2903,2024-11-11,2433,Toys,556,0,10008.00,credit_card,Seattle,WA,20.0
2904,2024-08-14,1393,Sports,422,0,1688.00,credit_card,Miami,FL,34.0
2905,2024-08-26,2156,Toys,260,0,4680.00,paypal,San Francisco,CA,45.0
2906,2024-11-12,1152,Electronics,1333,0,26660.00,cash,Denver,CO,51.0
2907,2024-08-16,2251,Electronics,1407,0,25326.00,debit_card,Denver,CO,23.0
